lat,lng,m2025,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,total_2025
30.42499970830977,81.32500389404595,11.509098052978516,0,0,0,0,0,0,0,0,0,0,0,0,0
30.42499970830977,81.375003894791,15.550789833068848,0,0,0,0,0,0,0,0,0,0,0,0,0
30.42499970830977,81.57500389777124,13.509450912475586,0,0,0,0,0,0,0,0,0,0,0,0,0
30.42499970830977,81.6250038985163,13.741482734680176,0,0,0,0,0,0,0,0,0,0,0,0,0
30.42499970830977,81.67500389926136,13.818845748901367,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37499970756471,80.77500388585031,9.360445022583008,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37499970756471,80.82500388659537,9.538201332092285,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37499970756471,80.87500388734043,9.427911758422852,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37499970756471,80.92500388808548,7.623205184936523,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37499970756471,80.97500388883054,7.744388580322266,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37499970756471,81.0250038895756,8.109716415405273,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37499970756471,81.07500389032066,7.987076759338379,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37499970756471,81.12500389106572,8.099096298217773,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37499970756471,81.17500389181077,11.279725074768066,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37499970756471,81.22500389255583,11.633833885192871,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37499970756471,81.27500389330089,11.874805450439453,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37499970756471,81.32500389404595,11.264693260192871,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37499970756471,81.375003894791,11.747541427612305,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37499970756471,81.42500389553607,16.09027099609375,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37499970756471,81.47500389628112,17.368820190429688,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37499970756471,81.52500389702618,12.082174301147461,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37499970756471,81.57500389777124,12.854973793029785,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37499970756471,81.6250038985163,12.969324111938477,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37499970756471,81.67500389926136,13.171506881713867,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37499970756471,81.72500390000641,15.725650787353516,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37499970756471,81.77500390075147,16.03028678894043,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,80.82500388659537,9.421247482299805,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,80.87500388734043,9.002105712890625,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,80.92500388808548,8.391641616821289,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,80.97500388883054,8.588916778564453,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,81.0250038895756,8.415873527526855,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,81.07500389032066,8.536108016967773,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,81.12500389106572,8.466785430908203,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,81.17500389181077,10.75920581817627,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,81.22500389255583,10.830659866333008,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,81.27500389330089,11.41798210144043,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,81.32500389404595,10.824358940124512,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,81.375003894791,11.918127059936523,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,81.42500389553607,15.981204986572266,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,81.47500389628112,16.339778900146484,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,81.52500389702618,16.267393112182617,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,81.57500389777124,14.537984848022461,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,81.6250038985163,14.805126190185547,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,81.67500389926136,17.72920799255371,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,81.72500390000641,17.53218650817871,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,81.77500390075147,12.401920318603516,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,81.82500390149653,11.705638885498047,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,81.87500390224159,11.140113830566406,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,81.92500390298665,10.264191627502441,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,81.9750039037317,9.714067459106445,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,82.02500390447676,9.518062591552734,0,0,0,0,0,0,0,0,0,0,0,0,0
30.324999706819654,82.07500390522182,9.853184700012207,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,80.97500388883054,8.631406784057617,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,81.0250038895756,8.148273468017578,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,81.07500389032066,7.829242706298828,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,81.12500389106572,7.970569610595703,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,81.17500389181077,9.850640296936035,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,81.22500389255583,9.896102905273438,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,81.27500389330089,9.34304428100586,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,81.32500389404595,10.464380264282227,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,81.375003894791,9.897122383117676,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,81.42500389553607,10.109964370727539,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,81.47500389628112,14.018028259277344,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,81.52500389702618,11.560376167297363,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,81.57500389777124,14.129409790039062,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,81.6250038985163,9.963240623474121,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,81.67500389926136,11.803814888000488,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,81.72500390000641,9.470562934875488,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,81.77500390075147,11.956270217895508,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,81.82500390149653,11.383705139160156,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,81.87500390224159,9.92213249206543,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,81.92500390298665,10.026710510253906,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,81.9750039037317,10.183837890625,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,82.02500390447676,9.72905158996582,0,0,0,0,0,0,0,0,0,0,0,0,0
30.274999706074595,82.07500390522182,9.779109001159668,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,81.07500389032066,7.880400657653809,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,81.12500389106572,7.898106575012207,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,81.17500389181077,8.864870071411133,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,81.22500389255583,8.639092445373535,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,81.27500389330089,8.694626808166504,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,81.32500389404595,9.986536026000977,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,81.375003894791,8.805870056152344,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,81.42500389553607,10.771770477294922,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,81.47500389628112,9.940193176269531,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,81.52500389702618,9.308563232421875,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,81.57500389777124,9.570627212524414,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,81.6250038985163,9.683256149291992,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,81.67500389926136,11.891053199768066,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,81.72500390000641,11.85395622253418,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,81.77500390075147,10.960602760314941,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,81.82500390149653,10.747913360595703,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,81.87500390224159,10.41821002960205,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,81.92500390298665,10.675110816955566,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,81.9750039037317,10.64743423461914,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,82.02500390447676,9.563087463378906,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,82.07500390522182,9.688887596130371,0,0,0,0,0,0,0,0,0,0,0,0,0
30.224999705329537,82.12500390596688,9.536608695983887,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,81.07500389032066,8.355020523071289,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,81.12500389106572,8.320131301879883,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,81.17500389181077,8.3499755859375,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,81.22500389255583,8.252470016479492,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,81.27500389330089,7.660670280456543,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,81.32500389404595,8.564705848693848,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,81.375003894791,8.850759506225586,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,81.42500389553607,8.977163314819336,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,81.47500389628112,9.056979179382324,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,81.52500389702618,9.18130111694336,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,81.57500389777124,9.435219764709473,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,81.6250038985163,9.592769622802734,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,81.67500389926136,10.08543586730957,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,81.72500390000641,10.037139892578125,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,81.77500390075147,10.3139009475708,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,81.82500390149653,10.270197868347168,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,81.87500390224159,9.88456916809082,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,81.92500390298665,10.01017951965332,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,81.9750039037317,10.445413589477539,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,82.02500390447676,10.283798217773438,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,82.07500390522182,10.446294784545898,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,82.12500390596688,9.668171882629395,0,0,0,0,0,0,0,0,0,0,0,0,0
30.17499970458448,82.17500390671194,9.623636245727539,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,81.12500389106572,7.355140209197998,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,81.17500389181077,7.43300724029541,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,81.22500389255583,8.220974922180176,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,81.27500389330089,8.627695083618164,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,81.32500389404595,9.790130615234375,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,81.375003894791,9.39453125,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,81.42500389553607,9.428644180297852,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,81.47500389628112,7.950497627258301,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,81.52500389702618,10.941803932189941,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,81.57500389777124,10.219162940979004,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,81.6250038985163,9.340675354003906,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,81.67500389926136,10.76884937286377,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,81.72500390000641,10.59008502960205,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,81.77500390075147,10.864849090576172,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,81.82500390149653,10.06098461151123,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,81.87500390224159,10.09610366821289,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,81.92500390298665,10.22575855255127,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,81.9750039037317,10.20988941192627,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,82.02500390447676,10.146873474121094,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,82.07500390522182,10.307374954223633,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,82.12500390596688,9.614686965942383,0,0,0,0,0,0,0,0,0,0,0,0,0
30.12499970383942,82.17500390671194,9.72770881652832,0,0,0,0,0,0,0,0,0,0,0,0,0
30.074999703094363,81.12500389106572,7.147385597229004,0,0,0,0,0,0,0,0,0,0,0,0,0
30.074999703094363,81.17500389181077,7.271363735198975,0,0,0,0,0,0,0,0,0,0,0,0,0
30.074999703094363,81.22500389255583,8.088959693908691,0,0,0,0,0,0,0,0,0,0,0,0,0
30.074999703094363,81.27500389330089,8.423151969909668,0,0,0,0,0,0,0,0,0,0,0,0,0
30.074999703094363,81.32500389404595,9.011423110961914,0,0,0,0,0,0,0,0,0,0,0,0,0
30.074999703094363,81.375003894791,9.12016487121582,0,0,0,0,0,0,0,0,0,0,0,0,0
30.074999703094363,81.42500389553607,8.398609161376953,0,0,0,0,0,0,0,0,0,0,0,0,0
30.074999703094363,81.47500389628112,7.063299179077148,0,0,0,0,0,0,0,0,0,0,0,0,0
30.074999703094363,81.52500389702618,9.75753402709961,0,0,0,0,0,0,0,0,0,0,0,0,0
30.074999703094363,81.57500389777124,9.548160552978516,0,0,0,0,0,0,0,0,0,0,0,0,0
30.074999703094363,81.6250038985163,9.43930721282959,0,0,0,0,0,0,0,0,0,0,0,0,0
30.074999703094363,81.67500389926136,10.803179740905762,0,0,0,0,0,0,0,0,0,0,0,0,0
30.074999703094363,81.72500390000641,10.664142608642578,0,0,0,0,0,0,0,0,0,0,0,0,0
30.074999703094363,81.77500390075147,11.199209213256836,0,0,0,0,0,0,0,0,0,0,0,0,0
30.074999703094363,81.82500390149653,10.324789047241211,0,0,0,0,0,0,0,0,0,0,0,0,0
30.074999703094363,81.87500390224159,10.488395690917969,0,0,0,0,0,0,0,0,0,0,0,0,0
30.074999703094363,81.92500390298665,10.163259506225586,0,0,0,0,0,0,0,0,0,0,0,0,0
30.074999703094363,81.9750039037317,10.257312774658203,0,0,0,0,0,0,0,0,0,0,0,0,0
30.074999703094363,82.02500390447676,10.02432918548584,0,0,0,0,0,0,0,0,0,0,0,0,0
30.074999703094363,82.07500390522182,10.365774154663086,0,0,0,0,0,0,0,0,0,0,0,0,0
30.074999703094363,82.12500390596688,9.561553955078125,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,81.07500389032066,7.295444488525391,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,81.12500389106572,7.288457870483398,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,81.17500389181077,7.227492332458496,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,81.22500389255583,7.288325309753418,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,81.27500389330089,7.854558944702148,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,81.32500389404595,8.012588500976562,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,81.375003894791,7.869093894958496,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,81.42500389553607,8.020685195922852,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,81.47500389628112,7.367884159088135,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,81.52500389702618,9.482613563537598,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,81.57500389777124,10.458847999572754,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,81.6250038985163,10.503483772277832,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,81.67500389926136,10.460413932800293,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,81.72500390000641,10.838813781738281,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,81.77500390075147,11.363531112670898,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,81.82500390149653,11.63157844543457,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,81.87500390224159,13.30019474029541,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,81.92500390298665,13.203763961791992,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,81.9750039037317,12.993831634521484,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,82.02500390447676,11.83027172088623,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,82.07500390522182,12.024463653564453,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,82.12500390596688,10.588850975036621,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,82.17500390671194,10.707822799682617,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,82.225003907457,10.766157150268555,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,82.27500390820205,11.149434089660645,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,82.32500390894711,11.522516250610352,0,0,0,0,0,0,0,0,0,0,0,0,0
30.024999702349305,82.37500390969217,11.609736442565918,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,81.0250038895756,8.981142044067383,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,81.07500389032066,7.045355796813965,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,81.12500389106572,7.0047454833984375,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,81.17500389181077,6.789638996124268,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,81.22500389255583,6.790788650512695,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,81.27500389330089,6.801026344299316,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,81.32500389404595,7.086999893188477,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,81.375003894791,7.316172122955322,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,81.42500389553607,7.446323871612549,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,81.47500389628112,6.637124061584473,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,81.52500389702618,9.414759635925293,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,81.57500389777124,10.751938819885254,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,81.6250038985163,10.945169448852539,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,81.67500389926136,11.53538703918457,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,81.72500390000641,10.631112098693848,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,81.77500390075147,10.885835647583008,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,81.82500390149653,10.240690231323242,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,81.87500390224159,9.764937400817871,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,81.92500390298665,9.849352836608887,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,81.9750039037317,12.958013534545898,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,82.02500390447676,14.23116683959961,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,82.07500390522182,14.311317443847656,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,82.12500390596688,12.996798515319824,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,82.17500390671194,12.112383842468262,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,82.225003907457,12.480270385742188,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,82.27500390820205,11.491072654724121,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,82.32500390894711,11.759697914123535,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,82.37500390969217,12.341109275817871,0,0,0,0,0,0,0,0,0,0,0,0,0
29.974999701604247,82.42500391043723,12.658208847045898,0,0,0,0,0,0,0,0,0,0,0,0,0
